9 of 10 units, , , , ,V4e121_00, , , ,V4e122_00, , , ,V4e122_01, , , ,V4e123_00, , , ,V4e123_01, , , ,MTe080_00, , , ,MTe080_01, , , ,MTe081_00, , , ,MTe081_02, , , 
trials,task,correct,color,motion,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample
346,M,1,7.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.25200000405311584,12.67199993133545,0.004999999888241291,44.1609992980957,0.492000013589859,36.632999420166016,0.004999999888241291,87.92500305175781,20.027999877929688,51.2239990234375,46.91999816894531,2.7309999465942383,NaN,NaN,NaN,NaN,49.33300018310547,122.24400329589844,65.30899810791016,17.29400062561035,NaN,NaN,NaN,NaN
347,M,1,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5199999809265137,8.623000144958496,35.987998962402344,25.309999465942383,0.6859999895095825,26.760000228881836,52.8489990234375,60.12699890136719,14.251999855041504,61.39799880981445,0.0,0.21899999678134918,NaN,NaN,NaN,NaN,28.48699951171875,72.25900268554688,5.616000175476074,39.479000091552734,NaN,NaN,NaN,NaN
348,M,1,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18299999833106995,2.244999885559082,4.955999851226807,103.21099853515625,0.2800000011920929,2.2639999389648438,4.860000133514404,162.572998046875,28.138999938964844,41.21799850463867,2.303999900817871,20.010000228881836,NaN,NaN,NaN,NaN,110.36399841308594,51.90599822998047,36.983001708984375,40.23500061035156,NaN,NaN,NaN,NaN
349,C,0,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3140000104904175,13.355999946594238,45.78499984741211,32.268001556396484,0.5889999866485596,32.81999969482422,49.60599899291992,90.7959976196289,48.672000885009766,82.49099731445312,2.253000020980835,0.003000000026077032,0.054999999701976776,20.131000518798828,0.028999999165534973,0.0,98.98899841308594,69.90399932861328,21.020999908447266,9.833999633789062,NaN,NaN,NaN,NaN
350,C,1,6.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4070000648498535,0.0,30.013999938964844,41.7239990234375,7.039000034332275,0.0,50.23099899291992,139.58700561523438,12.878999710083008,24.67099952697754,0.05999999865889549,26.375999450683594,NaN,NaN,NaN,NaN,44.79100036621094,55.534000396728516,4.506999969482422,16.60099983215332,NaN,NaN,NaN,NaN
351,C,0,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2260000705718994,0.0020000000949949026,40.805999755859375,80.36699676513672,5.201000213623047,0.010999999940395355,122.33699798583984,86.54000091552734,0.3659999966621399,0.0010000000474974513,14.741000175476074,50.47600173950195,NaN,NaN,NaN,NaN,5.548999786376953,1.2899999618530273,47.73400115966797,68.68399810791016,NaN,NaN,NaN,NaN
352,C,0,2.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.26899999380111694,28.31399917602539,44.590999603271484,29.118000030517578,0.3659999966621399,59.03200149536133,41.90800094604492,27.590999603271484,11.458999633789062,0.11500000208616257,32.2400016784668,81.50299835205078,NaN,NaN,NaN,NaN,18.368999481201172,4.131999969482422,43.43899917602539,55.51300048828125,1.3220000267028809,0.0,0.05000000074505806,8.003000259399414
353,M,1,6.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.64900016784668,1.024999976158142,75.06600189208984,19.06399917602539,19.61400032043457,1.159999966621399,152.14199829101562,54.47200012207031,22.327999114990234,8.586999893188477,1.9520000219345093,35.83300018310547,NaN,NaN,NaN,NaN,48.33000183105469,17.31599998474121,0.10599999874830246,53.316001892089844,0.050999999046325684,0.0,0.0,9.14900016784668
354,M,1,7.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.489999771118164,19.493999481201172,0.004000000189989805,41.505001068115234,59.060001373291016,18.84000015258789,0.003000000026077032,39.87300109863281,2.3550000190734863,2.2839999198913574,0.0020000000949949026,16.656999588012695,NaN,NaN,NaN,NaN,28.698999404907227,2.9670000076293945,2.246000051498413,70.57599639892578,NaN,NaN,NaN,NaN
355,C,1,4.0,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.404998779296875,4.492000102996826,0.027000000700354576,34.659000396728516,109.447998046875,2.2269999980926514,0.0020000000949949026,93.09300231933594,2.9560000896453857,80.61599731445312,1.9789999723434448,0.1420000046491623,NaN,NaN,NaN,NaN,30.54599952697754,152.64100646972656,22.275999069213867,9.92199993133545,NaN,NaN,NaN,NaN
356,C,0,6.0,1.0,NaN,NaN,NaN,NaN,2.313999891281128,0.0,1.1540000438690186,16.590999603271484,NaN,NaN,NaN,NaN,88.87300109863281,2.63700008392334,2.2699999809265137,62.87099838256836,145.1580047607422,0.33399999141693115,5.21999979019165,112.2229995727539,15.640000343322754,71.66400146484375,37.95800018310547,19.816999435424805,NaN,NaN,NaN,NaN,47.04600143432617,115.23799896240234,59.987998962402344,91.43299865722656,NaN,NaN,NaN,NaN
357,C,0,7.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.73900032043457,39.369998931884766,30.124000549316406,61.43299865722656,41.2599983215332,74.32499694824219,81.49299621582031,90.34400177001953,1.7669999599456787,3.6589999198913574,3.13100004196167,4.7179999351501465,NaN,NaN,NaN,NaN,15.185999870300293,10.904999732971191,2.2839999198913574,16.54800033569336,NaN,NaN,NaN,NaN
358,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.626999855041504,4.204999923706055,0.04800000041723251,73.89600372314453,4.959000110626221,16.302000045776367,2.390000104904175,137.26800537109375,34.51100158691406,13.20300006866455,2.246999979019165,0.20900000631809235,NaN,NaN,NaN,NaN,55.10599899291992,5.920000076293945,48.902000427246094,0.3490000069141388,0.03400000184774399,0.026000000536441803,8.529000282287598,0.04600000008940697
359,C,1,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.359000205993652,11.241999626159668,52.54199981689453,76.4000015258789,6.831999778747559,7.942999839782715,113.36499786376953,123.21800231933594,2.2660000324249268,1.1139999628067017,25.92799949645996,21.868000030517578,NaN,NaN,NaN,NaN,0.40799999237060547,4.2829999923706055,17.086000442504883,59.314998626708984,NaN,NaN,NaN,NaN
360,C,1,4.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.607999801635742,24.608999252319336,28.360000610351562,27.336000442504883,12.555000305175781,40.94599914550781,71.4260025024414,54.354000091552734,72.48500061035156,37.54899978637695,62.74800109863281,36.06700134277344,NaN,NaN,NaN,NaN,150.2010040283203,50.084999084472656,140.33700561523438,52.902000427246094,NaN,NaN,NaN,NaN
361,C,1,1.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.496000051498413,0.061000000685453415,48.44499969482422,38.69900131225586,13.678000450134277,0.03500000014901161,116.1760025024414,57.98099899291992,0.03400000184774399,0.0,0.0,0.0,NaN,NaN,NaN,NaN,8.309000015258789,2.427999973297119,6.440999984741211,7.260000228881836,NaN,NaN,NaN,NaN
362,C,1,2.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1770000010728836,0.0560000017285347,46.763999938964844,25.347999572753906,0.492000013589859,0.15399999916553497,122.62999725341797,73.2750015258789,0.1720000058412552,32.99300003051758,1.628999948501587,11.887999534606934,NaN,NaN,NaN,NaN,4.7870001792907715,63.277000427246094,5.261000156402588,18.05500030517578,NaN,NaN,NaN,NaN
363,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.673999786376953,0.029999999329447746,66.45999908447266,42.17499923706055,15.067999839782715,0.10199999809265137,101.16300201416016,96.1989974975586,43.25,4.328999996185303,2.4170000553131104,8.527999877929688,NaN,NaN,NaN,NaN,72.39900207519531,10.595999717712402,7.275000095367432,59.279998779296875,2.305000066757202,0.0,0.0,0.7960000038146973
364,C,1,6.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.492000013589859,31.200000762939453,29.76099967956543,93.64399719238281,0.8519999980926514,53.707000732421875,54.76599884033203,140.47999572753906,2.569999933242798,2.2679998874664307,6.5879998207092285,2.1549999713897705,NaN,NaN,NaN,NaN,4.928999900817871,2.2739999294281006,27.875999450683594,5.61899995803833,NaN,NaN,NaN,NaN
365,M,1,4.0,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.56399917602539,14.140999794006348,22.336000442504883,20.937999725341797,80.66600036621094,30.295000076293945,46.808998107910156,43.85200119018555,38.10499954223633,2.244999885559082,0.026000000536441803,0.1289999932050705,NaN,NaN,NaN,NaN,26.63800048828125,12.770999908447266,6.718999862670898,10.92300033569336,0.12600000202655792,0.0,0.0010000000474974513,4.136000156402588
366,C,0,6.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3499999940395355,4.394000053405762,34.981998443603516,88.28399658203125,1.3509999513626099,28.09600067138672,64.0989990234375,154.28399658203125,140.57699584960938,85.39399719238281,5.63100004196167,5.77400016784668,NaN,NaN,NaN,NaN,154.8459930419922,80.98400115966797,33.457000732421875,8.031999588012695,NaN,NaN,NaN,NaN
367,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.39399999380111694,49.44900131225586,32.196998596191406,69.21600341796875,5.044000148773193,63.57099914550781,36.47200012207031,107.39700317382812,0.2460000067949295,2.24399995803833,6.671000003814697,44.99599838256836,NaN,NaN,NaN,NaN,0.25099998712539673,2.944000005722046,31.840999603271484,89.20099639892578,0.050999999046325684,0.0,0.006000000052154064,26.18199920654297
368,C,0,7.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.191001892089844,10.586000442504883,50.93000030517578,60.44599914550781,76.01100158691406,22.45199966430664,91.44400024414062,122.44000244140625,0.2460000067949295,0.0,0.004000000189989805,59.18299865722656,0.07400000095367432,0.0,0.0010000000474974513,11.378000259399414,6.139999866485596,0.04100000113248825,2.2699999809265137,23.44700050354004,0.050999999046325684,0.0,0.0,7.540999889373779
369,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.055999755859375,0.02500000037252903,37.018001556396484,79.41300201416016,89.80599975585938,0.02500000037252903,71.64900207519531,147.01800537109375,0.15399999916553497,2.252000093460083,2.25600004196167,47.27199935913086,NaN,NaN,NaN,NaN,0.1940000057220459,0.5590000152587891,18.746000289916992,76.87200164794922,NaN,NaN,NaN,NaN
370,M,1,2.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5959999561309814,19.1299991607666,42.14899826049805,52.111000061035156,0.5720000267028809,15.954000473022461,70.95999908447266,47.50600051879883,85.9020004272461,5.322000026702881,0.0,0.07199999690055847,NaN,NaN,NaN,NaN,147.22300720214844,30.159000396728516,0.024000000208616257,0.5220000147819519,NaN,NaN,NaN,NaN
371,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.279999732971191,0.0,6.447000026702881,89.25399780273438,23.9689998626709,0.0,4.046000003814697,194.572998046875,0.09099999815225601,0.0,0.02500000037252903,5.928999900817871,NaN,NaN,NaN,NaN,10.27400016784668,55.78499984741211,3.7820000648498535,26.339000701904297,0.017000000923871994,4.40500020980835,0.0010000000474974513,0.04500000178813934
372,C,0,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.878000259399414,2.2730000019073486,44.39899826049805,71.26699829101562,29.625,0.08299999684095383,94.74600219726562,198.1750030517578,44.34299850463867,1.555999994277954,2.246000051498413,42.94200134277344,NaN,NaN,NaN,NaN,47.641998291015625,16.944000244140625,6.552999973297119,16.714000701904297,NaN,NaN,NaN,NaN
373,M,1,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.340999603271484,0.11999999731779099,9.855999946594238,72.08300018310547,7.099999904632568,0.07400000095367432,25.549999237060547,132.2270050048828,56.77799987792969,2.253000020980835,8.364999771118164,2.5360000133514404,NaN,NaN,NaN,NaN,93.9540023803711,2.25,39.72800064086914,4.105999946594238,NaN,NaN,NaN,NaN
374,C,0,6.0,1.0,NaN,NaN,NaN,NaN,0.04600000008940697,6.632999897003174,4.034999847412109,7.502999782562256,NaN,NaN,NaN,NaN,0.2630000114440918,21.461000442504883,16.88599967956543,63.67399978637695,0.46299999952316284,36.25699996948242,45.0629997253418,108.71199798583984,35.486000061035156,2.306999921798706,15.116999626159668,3.8889999389648438,NaN,NaN,NaN,NaN,79.06099700927734,13.062000274658203,60.35599899291992,55.7400016784668,NaN,NaN,NaN,NaN
375,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.630999565124512,16.207000732421875,39.612998962402344,41.28200149536133,24.235000610351562,23.981000900268555,43.430999755859375,67.43499755859375,33.117000579833984,0.9480000138282776,1.3630000352859497,0.4519999921321869,NaN,NaN,NaN,NaN,37.45500183105469,4.559000015258789,63.66899871826172,7.484000205993652,NaN,NaN,NaN,NaN
376,C,0,6.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.30399999022483826,20.167999267578125,53.018001556396484,36.111000061035156,0.5220000147819519,30.590999603271484,57.78300094604492,68.87300109863281,2.3380000591278076,0.0010000000474974513,2.2699999809265137,0.14399999380111694,NaN,NaN,NaN,NaN,10.479000091552734,5.085999965667725,24.915000915527344,68.95999908447266,NaN,NaN,NaN,NaN
377,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.20600000023841858,8.595000267028809,29.91699981689453,45.2599983215332,0.382999986410141,47.01900100708008,62.974998474121094,21.968000411987305,0.1770000010728836,0.11999999731779099,22.631999969482422,10.550000190734863,0.050999999046325684,0.0,0.0,0.34700000286102295,6.626999855041504,2.2939999103546143,51.08100128173828,54.874000549316406,NaN,NaN,NaN,NaN
378,C,1,6.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.768001556396484,14.029000282287598,41.305999755859375,59.986000061035156,62.64099884033203,12.727999687194824,71.14199829101562,188.3719940185547,30.891000747680664,4.432000160217285,8.550999641418457,85.30599975585938,NaN,NaN,NaN,NaN,72.7020034790039,27.334999084472656,25.31399917602539,84.18399810791016,NaN,NaN,NaN,NaN
379,C,0,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.6600000858306885,67.3270034790039,24.466999053955078,67.73999786376953,0.6809999942779541,99.7959976196289,61.1870002746582,105.9530029296875,24.43000030517578,30.197999954223633,14.03499984741211,117.3550033569336,9.085000038146973,18.233999252319336,0.11299999803304672,43.22800064086914,22.301000595092773,30.97100067138672,29.81999969482422,117.03700256347656,NaN,NaN,NaN,NaN
380,C,0,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.163999557495117,0.0010000000474974513,31.50200080871582,43.676998138427734,30.142000198364258,0.0,51.86000061035156,39.13800048828125,2.563999891281128,12.515000343322754,39.369998931884766,26.753000259399414,NaN,NaN,NaN,NaN,0.3880000114440918,20.01300048828125,45.09199905395508,42.63199996948242,0.04600000008940697,0.0,0.0,12.670999526977539
381,C,0,7.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.382999986410141,45.75699996948242,5.515999794006348,63.85499954223633,0.8230000138282776,47.61600112915039,7.881999969482422,184.19500732421875,0.35499998927116394,11.713000297546387,49.17599868774414,28.099000930786133,NaN,NaN,NaN,NaN,7.624000072479248,51.68000030517578,97.94999694824219,10.454000473022461,NaN,NaN,NaN,NaN
382,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.319000244140625,20.23699951171875,8.305999755859375,56.604000091552734,7.260000228881836,35.66999816894531,43.89899826049805,100.84700012207031,8.512999534606934,0.0,0.02500000037252903,4.242000102996826,NaN,NaN,NaN,NaN,2.4619998931884766,4.214000225067139,6.198999881744385,71.19400024414062,NaN,NaN,NaN,NaN
383,C,0,4.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.375,38.15599822998047,12.23900032043457,59.119998931884766,2.9049999713897705,53.141998291015625,29.152999877929688,188.2030029296875,2.4240000247955322,0.0,39.41400146484375,0.6169999837875366,NaN,NaN,NaN,NaN,19.118000030517578,2.249000072479248,85.1510009765625,34.41999816894531,NaN,NaN,NaN,NaN
384,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.41200000047683716,55.064998626708984,33.7760009765625,61.909000396728516,0.7459999918937683,113.43299865722656,41.80400085449219,92.54299926757812,0.296999990940094,0.0,2.2699999809265137,6.014999866485596,NaN,NaN,NaN,NaN,7.038000106811523,23.106000900268555,4.423999786376953,39.7239990234375,NaN,NaN,NaN,NaN
385,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.194000244140625,15.16100025177002,20.604000091552734,43.016998291015625,47.207000732421875,37.790000915527344,38.8380012512207,124.78500366210938,15.913000106811523,32.42300033569336,0.2669999897480011,0.05299999937415123,1.809999942779541,4.497000217437744,0.03799999877810478,0.28700000047683716,2.4730000495910645,16.48699951171875,8.61400032043457,36.13800048828125,0.11999999731779099,0.0,1.430999994277954,9.538000106811523
386,C,0,7.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3089999854564667,19.108999252319336,33.47800064086914,72.08699798583984,0.7720000147819519,51.00400161743164,78.9219970703125,191.29100036621094,0.42899999022483826,62.40999984741211,2.2690000534057617,16.493000030517578,NaN,NaN,NaN,NaN,3.571000099182129,28.440000534057617,0.06800000369548798,52.637001037597656,NaN,NaN,NaN,NaN
387,C,1,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5149999856948853,52.77799987792969,0.14800000190734863,79.63400268554688,0.8989999890327454,89.11399841308594,0.39399999380111694,174.9709930419922,0.3140000104904175,0.04699999839067459,2.484999895095825,7.202000141143799,NaN,NaN,NaN,NaN,53.54800033569336,3.128999948501587,5.848999977111816,7.7170000076293945,16.784000396728516,0.0010000000474974513,0.0,0.07100000232458115
388,C,0,6.0,1.0,NaN,NaN,NaN,NaN,11.85200023651123,7.63100004196167,2.884999990463257,9.949000358581543,NaN,NaN,NaN,NaN,10.156000137329102,22.44300079345703,9.954999923706055,63.35300064086914,0.5720000267028809,34.790000915527344,33.60900115966797,126.21499633789062,21.850000381469727,23.966999053955078,3.127000093460083,70.5739974975586,NaN,NaN,NaN,NaN,48.55799865722656,50.0880012512207,13.8100004196167,59.801998138427734,0.06300000101327896,0.0,0.0,11.888999938964844
389,C,1,7.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4860000014305115,4.9019999504089355,58.76300048828125,92.22599792480469,1.00600004196167,16.33799934387207,102.85099792480469,242.7570037841797,2.7049999237060547,0.01899999938905239,2.306999921798706,22.48200035095215,NaN,NaN,NaN,NaN,2.859999895095825,1.0889999866485596,14.093000411987305,14.994000434875488,NaN,NaN,NaN,NaN
390,C,0,7.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.35600000619888306,26.339000701904297,55.13600158691406,31.53499984741211,0.5849999785423279,85.06099700927734,57.652000427246094,62.6619987487793,0.2290000021457672,10.944000244140625,4.02400016784668,6.195000171661377,NaN,NaN,NaN,NaN,23.225000381469727,25.965999603271484,15.895000457763672,18.341999053955078,NaN,NaN,NaN,NaN
391,C,1,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.08799934387207,31.01300048828125,7.396999835968018,79.94599914550781,25.69499969482422,61.404998779296875,19.68600082397461,142.06100463867188,0.24400000274181366,4.414000034332275,28.45400047302246,0.40700000524520874,NaN,NaN,NaN,NaN,2.687999963760376,8.763999938964844,99.5530014038086,4.466000080108643,NaN,NaN,NaN,NaN
392,C,0,7.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3269999921321869,38.87300109863281,29.194000244140625,33.32699966430664,0.7549999952316284,88.83699798583984,39.95600128173828,77.41699981689453,17.03499984741211,23.891000747680664,1.3480000495910645,1.1460000276565552,NaN,NaN,NaN,NaN,73.01200103759766,86.01200103759766,7.375999927520752,3.5829999446868896,NaN,NaN,NaN,NaN
393,C,0,7.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.597000122070312,30.496999740600586,0.15700000524520874,75.83000183105469,13.633000373840332,71.0270004272461,4.2729997634887695,228.4969940185547,6.172999858856201,6.670000076293945,2.24399995803833,1.5800000429153442,NaN,NaN,NaN,NaN,2.3399999141693115,6.625,4.495999813079834,15.050000190734863,NaN,NaN,NaN,NaN
394,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.00899887084961,38.459999084472656,0.18000000715255737,64.39399719238281,67.63300323486328,54.87300109863281,0.8849999904632568,210.30299377441406,7.015999794006348,73.50599670410156,57.51100158691406,147.40499877929688,NaN,NaN,NaN,NaN,46.446998596191406,118.82599639892578,66.76599884033203,31.34600067138672,NaN,NaN,NaN,NaN
395,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.39100000262260437,36.87200164794922,34.117000579833984,76.17400360107422,0.8379999995231628,80.84100341796875,42.35300064086914,239.8209991455078,0.19699999690055847,28.687000274658203,0.004999999888241291,44.292999267578125,NaN,NaN,NaN,NaN,6.543000221252441,53.167999267578125,2.2679998874664307,31.54400062561035,0.04600000008940697,0.0,0.0,11.279999732971191
396,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.677999973297119,61.999000549316406,9.404000282287598,89.16699981689453,3.1080000400543213,110.52799987792969,13.960000038146973,156.36900329589844,18.91200065612793,1.937000036239624,0.9900000095367432,9.524999618530273,NaN,NaN,NaN,NaN,48.9900016784668,6.400000095367432,2.2869999408721924,0.5860000252723694,10.958000183105469,0.013000000268220901,0.0,0.0729999989271164
397,C,1,6.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.47099998593330383,26.683000564575195,36.21500015258789,75.02400207519531,1.0720000267028809,51.994998931884766,84.74800109863281,162.77499389648438,0.3199999928474426,0.0010000000474974513,2.2730000019073486,29.97800064086914,NaN,NaN,NaN,NaN,21.91900062561035,6.488999843597412,5.605999946594238,2.424999952316284,NaN,NaN,NaN,NaN
